trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
275,0.7546058000002631,754.6058000002631,1,SET 1,185,8,752.8455,492.2411,13.3465,87.0122,
276,0.7297218999997312,729.7218999997312,1,SET 1,185,8,726.8177,464.8215,13.6113,87.0372,
277,0.7529836999997315,752.9836999997315,1,SET 1,185,8,751.1262,492.7522,12.9317,87.7967,
278,0.8038890000002539,803.8890000002539,1,SET 1,185,8,801.7256,529.9288,13.7031,88.5755,
279,0.7212832000000162,721.2832000000162,1,SET 1,185,8,719.5716,460.2935,13.1594,85.8422,
280,0.7436781999999766,743.6781999999766,1,SET 1,185,8,741.6995,468.3746,11.3426,88.0964,
281,0.7853699000002052,785.3699000002052,1,SET 1,185,8,782.6831,509.9804,14.1035,92.7992,
282,0.7479793000002246,747.9793000002246,1,SET 1,185,8,745.4115,436.1561,11.1879,89.4987,
283,0.7686782999999195,768.6782999999195,1,SET 1,185,8,766.7871,503.4108,12.9298,86.4905,
284,0.7290978000000905,729.0978000000905,1,SET 1,185,8,726.4219,471.6603,12.7759,87.697,
285,0.6950127999998585,695.0127999998585,1,SET 1,185,8,692.3704,428.7978,12.9536,96.3866,
286,0.6815404000003582,681.5404000003582,1,SET 1,185,8,678.4093,427.7653,12.8139,87.6973,
287,0.6131955000000744,613.1955000000744,1,SET 1,185,8,610.4623,362.2034,13.2133,87.2345,
288,0.619650300000103,619.650300000103,1,SET 1,185,8,616.8435,378.281,14.5033,88.0486,
289,0.6403473000000304,640.3473000000304,1,SET 1,185,8,638.4273,387.8517,12.8061,88.4869,
290,0.6034466999999495,603.4466999999495,1,SET 1,185,8,601.5573,356.9998,13.444,87.5807,
291,0.684646199999861,684.646199999861,1,SET 1,185,8,682.352,409.7724,13.7785,92.6015,
292,0.6871922999998787,687.1922999998787,1,SET 1,185,8,685.2216,431.4656,12.5154,90.5312,
293,0.6712529000001268,671.2529000001268,1,SET 1,185,8,669.6034,419.3897,12.552,87.2932,
294,0.6603256999997029,660.3256999997029,1,SET 1,185,8,658.2793,410.2767,13.0243,88.1528,
295,0.6620339999999487,662.0339999999487,1,SET 1,185,8,659.4427,413.7231,12.9589,88.0189,
296,0.619181000000026,619.181000000026,1,SET 1,185,8,616.9303,367.5512,13.3259,88.3261,
297,0.6421364000002541,642.1364000002541,1,SET 1,185,8,639.9101,379.3902,13.0233,87.7683,
298,0.680188199999975,680.188199999975,1,SET 1,185,8,678.2574,428.9702,12.8275,87.7343,
299,0.7312716000001274,731.2716000001274,1,SET 1,185,8,729.1006,463.0054,13.0716,96.0538,
300,0.7084310999998706,708.4310999998706,1,SET 1,185,8,706.3384,441.4959,12.7306,86.5008,
301,0.6991677000000891,699.1677000000891,1,SET 1,185,8,697.7873,435.7478,13.7643,91.9425,
302,0.7286871000001156,728.6871000001156,1,SET 1,185,8,726.6059,469.2632,13.5533,89.9678,
303,0.6887174000003142,688.7174000003142,1,SET 1,185,8,687.1483,439.28,13.1565,85.9899,
304,0.6696689999998853,669.6689999998853,1,SET 1,185,8,666.9944,420.2303,14.5835,87.4413,
305,0.6865538000001834,686.5538000001834,1,SET 1,185,8,684.6947,430.979,13.2086,86.1619,
306,0.678933700000016,678.933700000016,1,SET 1,185,8,676.8454,408.8843,12.8501,87.501,
307,0.6764788999998927,676.4788999998927,1,SET 1,185,8,674.1963,419.1792,13.4403,86.9024,
308,0.7249194999999418,724.9194999999418,1,SET 1,185,8,722.9944,482.2659,13.118,86.9557,
309,0.6065238999999565,606.5238999999565,1,SET 1,185,8,604.8385,360.051,12.9934,88.3282,
310,0.6409864000002017,640.9864000002017,1,SET 1,185,8,639.4734,392.1154,13.0907,88.2089,
311,0.6651240000001053,665.1240000001053,1,SET 1,185,8,662.7667,391.2989,13.6262,92.3851,
312,0.6835929999997461,683.5929999997461,1,SET 1,185,8,681.847,403.7302,14.2717,92.9315,
313,0.7414119000000028,741.4119000000028,1,SET 1,185,8,738.4878,489.6645,12.35,88.0257,
314,0.7222154999999475,722.2154999999475,1,SET 1,185,8,719.5905,465.3621,13.1575,86.8108,
315,0.7185209999997824,718.5209999997824,1,SET 1,185,8,715.4199,468.4696,12.9806,85.2138,
316,0.7075033999999505,707.5033999999505,1,SET 1,185,8,705.7256,442.5805,13.2429,88.4295,
317,0.6621279000000868,662.1279000000868,1,SET 1,185,8,661.1195,410.0262,13.0717,87.6362,
318,0.6636717000001227,663.6717000001227,1,SET 1,185,8,661.3414,396.2866,15.8975,86.9319,
319,0.6747724000001654,674.7724000001654,1,SET 1,185,8,672.0664,427.109,13.502,88.2992,
320,0.6401950999998007,640.1950999998007,1,SET 1,185,8,638.308,401.5408,12.8049,88.2095,
321,0.6789165000000139,678.9165000000139,1,SET 1,185,8,676.7361,420.3142,13.9316,92.9986,
322,0.691362499999741,691.362499999741,1,SET 1,185,8,689.23,426.2778,14.5003,91.8172,
323,0.706141000000116,706.141000000116,1,SET 1,185,8,704.3043,429.889,12.8792,87.8591,
324,0.6505138000002262,650.5138000002262,1,SET 1,185,8,648.3818,393.4589,16.7854,88.4318,
325,0.6580518999999185,658.0518999999185,1,SET 1,185,8,656.0668,398.3854,12.777,87.6869,
326,0.6432764999999563,643.2764999999563,1,SET 1,185,8,641.2774,400.4819,12.8987,87.3504,
327,0.6674341999996614,667.4341999996614,1,SET 1,185,8,665.6205,415.9624,13.0036,89.0591,
328,0.751801500000056,751.801500000056,1,SET 1,185,8,749.5183,495.2742,13.2737,86.5297,
329,0.664183200000025,664.183200000025,1,SET 1,185,8,662.0175,414.1755,13.1308,87.6136,
330,0.6644641000002594,664.4641000002594,1,SET 1,185,8,662.8195,412.3722,13.2603,87.8177,
331,0.6617221999999856,661.7221999999856,1,SET 1,185,8,659.6859,400.9467,14.0171,91.9022,
332,0.6814156000000366,681.4156000000366,1,SET 1,185,8,679.7744,414.0037,13.8815,92.7097,
333,0.7125131000002511,712.5131000002511,1,SET 1,185,8,710.3252,466.9791,12.7362,88.7906,
334,0.6945042000002104,694.5042000002104,1,SET 1,185,8,692.0767,440.6839,13.0237,87.7061,
335,0.6774338000000171,677.4338000000171,1,SET 1,185,8,675.0243,412.8903,12.946,87.3096,
336,0.6664519000000837,666.4519000000837,1,SET 1,185,8,665.2324,410.1102,12.8919,89.0607,
337,0.6344278000001395,634.4278000001395,1,SET 1,185,8,632.6655,372.8398,12.8779,86.6022,
338,0.7765893000000688,776.5893000000688,1,SET 1,185,8,774.8484,499.5833,13.3881,88.6957,
339,0.8020542999997815,802.0542999997815,1,SET 1,185,8,799.487,530.8986,13.3632,86.3301,
340,0.8044058999998924,804.4058999998924,1,SET 1,185,8,801.0747,518.8938,13.4879,89.4208,
341,0.7848487000001114,784.8487000001114,1,SET 1,185,8,782.8212,486.4449,13.8167,93.9071,
342,0.8034372000001895,803.4372000001895,1,SET 1,185,8,801.1722,496.0345,13.4176,87.5559,
343,0.7875574999998207,787.5574999998207,1,SET 1,185,8,784.7439,510.6534,12.9504,89.0654,
344,0.8122425999999905,812.2425999999905,1,SET 1,185,8,809.6736,540.0413,13.1683,88.5411,
345,0.8009282999996685,800.9282999996685,1,SET 1,185,8,797.8995,518.4574,13.5346,89.215,
346,0.8125846999996611,812.5846999996611,1,SET 1,185,8,810.5551,542.947,13.1725,88.5381,
347,0.8379202999999507,837.9202999999507,1,SET 1,185,8,835.0399,534.2747,12.9651,88.6966,
348,0.8096700999999484,809.6700999999484,1,SET 1,185,8,807.0093,527.4518,13.4215,90.422,
349,0.8209301000001687,820.9301000001687,1,SET 1,185,8,819.0734,545.0416,13.2056,88.4677,
350,0.8018018000002485,801.8018000002485,1,SET 1,185,8,799.6968,500.5327,13.4935,88.2453,
351,0.8436788000003617,843.6788000003617,1,SET 1,185,8,838.9401,552.8901,13.3116,103.7172,
352,0.7823510000002898,782.3510000002898,1,SET 1,185,8,780.3799,490.4841,13.3478,88.9444,
353,0.8402885000000424,840.2885000000424,1,SET 1,185,8,837.8855,557.4597,12.9544,88.0403,
354,0.8084837000001244,808.4837000001244,1,SET 1,185,8,806.2856,531.8349,13.8059,87.2788,
355,0.772880399999849,772.880399999849,1,SET 1,185,8,768.7337,495.4005,12.2109,87.5046,
356,0.7926210999999057,792.6210999999057,1,SET 1,185,8,790.4919,519.0348,13.2582,88.4964,
357,0.807915000000321,807.915000000321,1,SET 1,185,8,805.3093,493.3466,11.4977,89.9992,
358,0.845005300000139,845.005300000139,1,SET 1,185,8,842.8311,531.5432,10.691,88.0595,
359,0.8362670000001344,836.2670000001344,1,SET 1,185,8,831.5013,542.6417,13.3079,89.836,
360,0.8810339999999997,881.0339999999997,1,SET 1,185,8,878.8258,597.0744,13.0889,86.8173,
361,0.9060202999999092,906.0202999999092,1,SET 1,185,8,903.7734,572.7011,12.9731,94.2613,
362,0.8604575999997905,860.4575999997905,1,SET 1,185,8,857.8562,562.0519,13.3391,88.3707,
363,0.7976208999998562,797.6208999998562,1,SET 1,185,8,794.8125,516.9589,13.1659,87.7281,
364,0.899090299999898,899.090299999898,1,SET 1,185,8,897.5328,588.3383,14.1803,95.554,
365,0.7765896999999313,776.5896999999313,1,SET 1,185,8,774.0809,495.5436,13.3381,90.0619,
366,0.8018778999999085,801.8778999999085,1,SET 1,185,8,799.7463,552.274,13.4234,84.569,
367,0.706954499999938,706.954499999938,1,SET 1,185,8,705.3724,436.7528,13.3232,88.4442,
368,0.6864433000000645,686.4433000000645,1,SET 1,185,8,683.5291,435.366,12.9022,88.5728,
369,0.7010909999999058,701.0909999999058,1,SET 1,185,8,698.8133,429.6998,13.4064,87.7954,
370,0.6624950000000354,662.4950000000354,1,SET 1,185,8,660.4735,407.0916,12.7862,88.3245,
371,0.7087976000002527,708.7976000002527,1,SET 1,185,8,706.2419,454.1618,12.6976,90.6039,
372,0.6447180000000117,644.7180000000117,1,SET 1,185,8,642.883,371.8561,14.1398,91.225,
373,0.7232569000002513,723.2569000002513,1,SET 1,185,8,720.11,461.1662,13.1919,88.739,
374,0.6591906000003291,659.1906000003291,1,SET 1,185,8,656.218,413.8514,13.1877,88.1558,
375,0.664780200000223,664.780200000223,1,SET 1,185,8,662.7628,418.4346,13.4446,86.7531,
376,0.6517992000003687,651.7992000003687,1,SET 1,185,8,649.6621,399.5059,13.1752,87.4743,
377,0.6658500000003187,665.8500000003187,1,SET 1,185,8,663.0049,409.8074,13.5027,87.422,
378,0.6502454999999827,650.2454999999827,1,SET 1,185,8,647.904,403.8413,13.0789,87.39,
379,0.6709541999998692,670.9541999998692,1,SET 1,185,8,669.1909,422.7702,13.2094,85.5036,
380,0.7152038000003813,715.2038000003813,1,SET 1,185,8,713.5115,461.9323,12.6657,88.7586,
381,0.7359516999999869,735.9516999999869,1,SET 1,185,8,734.0229,466.251,13.6074,93.5796,
382,0.7418697999996766,741.8697999996766,1,SET 1,185,8,739.4051,446.2862,12.4038,87.7156,
383,0.7348678999996991,734.8678999996991,1,SET 1,185,8,732.4641,481.9647,13.3414,87.989,
384,0.6576724999999897,657.6724999999897,1,SET 1,185,8,655.5074,408.8134,13.1068,88.4123,
385,0.6457235999996556,645.7235999996556,1,SET 1,185,8,643.9228,396.5349,12.9889,87.8841,
386,0.742082499999924,742.082499999924,1,SET 1,185,8,740.8095,472.1369,13.3719,95.0676,
387,0.6711645999998836,671.1645999998836,1,SET 1,185,8,668.8042,420.4986,12.604,87.8804,
388,0.6714782999997624,671.4782999997624,1,SET 1,185,8,669.1866,409.4267,13.2111,87.8396,
389,0.6581489999998666,658.1489999998666,1,SET 1,185,8,655.908,415.4222,13.6628,84.9153,
390,0.6642219999998815,664.2219999998815,1,SET 1,185,8,661.5796,404.4042,12.7935,89.115,
391,0.6969632999998794,696.9632999998794,1,SET 1,185,8,694.0529,415.1111,14.0219,94.2005,
392,0.7048156999999264,704.8156999999264,1,SET 1,185,8,702.5243,440.565,13.6946,89.0786,
393,0.7126889000001029,712.6889000001029,1,SET 1,185,8,710.7734,460.3304,13.0696,87.6425,
394,0.6591849999999795,659.1849999999795,1,SET 1,185,8,657.5046,405.842,12.2215,87.525,
395,0.6776562000000013,677.6562000000013,1,SET 1,185,8,676.309,424.0242,12.7551,88.0228,
396,0.653624800000216,653.624800000216,1,SET 1,185,8,650.7938,404.2158,12.5201,86.965,
397,0.6552658999999039,655.2658999999039,1,SET 1,185,8,653.0554,407.9475,13.0206,87.769,
398,0.6536058000001503,653.6058000001503,1,SET 1,185,8,650.9507,403.5079,12.8893,87.6335,
399,0.6692465000000993,669.2465000000993,1,SET 1,185,8,667.1327,418.6899,13.1707,83.9626,
400,0.658081100000345,658.081100000345,1,SET 1,185,8,656.0416,407.0971,12.6963,88.3597,
401,0.6696270000002187,669.6270000002187,1,SET 1,185,8,667.7642,415.2923,11.9181,92.7787,
402,0.7295559999997749,729.5559999997749,1,SET 1,185,8,727.5293,467.9535,13.9769,91.4217,
403,0.6946669999997539,694.6669999997539,1,SET 1,185,8,692.965,440.8243,12.9884,84.8258,
404,0.6666267000000516,666.6267000000516,1,SET 1,185,8,664.5038,407.8738,13.3806,86.7776,
405,0.6856603000001087,685.6603000001087,1,SET 1,185,8,683.562,430.0297,12.9762,88.7707,
406,0.6980372000002717,698.0372000002717,1,SET 1,185,8,695.3834,435.4647,12.5794,88.1222,
407,0.7614892000001419,761.4892000001419,1,SET 1,185,8,759.3639,488.513,13.517,87.5888,
408,0.7635747000003903,763.5747000003903,1,SET 1,185,8,761.3563,488.7856,12.627,85.8193,
409,0.72188129999995,721.88129999995,1,SET 1,185,8,719.7843,464.6346,12.5677,86.6018,
410,0.6997446999998829,699.7446999998829,1,SET 1,185,8,697.3156,451.3776,12.0835,86.9989,
411,0.7345868999996128,734.5868999996128,1,SET 1,185,8,732.4185,437.6654,13.646,90.8991,
412,0.7247811000002002,724.7811000002002,1,SET 1,185,8,722.6317,442.3461,13.9034,87.0156,
413,0.6794276000000536,679.4276000000536,1,SET 1,185,8,676.8013,413.8035,13.2455,87.2324,
414,0.6889820999999756,688.9820999999756,1,SET 1,185,8,686.5472,422.4366,13.3042,88.4509,
415,0.6862332999999126,686.2332999999126,1,SET 1,185,8,683.3412,437.8704,12.706,84.7492,
416,0.6824949000001652,682.4949000001652,1,SET 1,185,8,680.2303,426.3101,12.7885,87.0508,
417,0.7040511999998671,704.0511999998671,1,SET 1,185,8,701.5381,447.5476,12.9055,87.8964,
418,0.648922500000026,648.922500000026,1,SET 1,185,8,646.9607,396.9855,13.003,87.5301,
419,0.6822471000000405,682.2471000000405,1,SET 1,185,8,679.6023,420.8365,12.811,88.1178,
420,0.8046565999998165,804.6565999998165,1,SET 1,185,8,802.7551,524.0806,13.2536,91.7823,
421,0.8030515999998897,803.0515999998897,1,SET 1,185,8,800.297,516.0229,14.3376,97.8056,
422,0.7430444999999963,743.0444999999963,1,SET 1,185,8,740.4079,431.7319,9.9092,87.771,
423,0.8161651000000347,816.1651000000347,1,SET 1,185,8,813.4095,537.3966,11.3473,89.668,
424,0.783623599999828,783.623599999828,1,SET 1,185,8,781.3139,505.6615,13.0231,87.7862,
425,0.8699020999997629,869.9020999997629,1,SET 1,185,8,867.9029,566.5126,12.2184,88.9248,
426,0.7994315999999344,799.4315999999344,1,SET 1,185,8,797.3701,508.3699,13.3653,87.5976,
427,0.8525378999997884,852.5378999997884,1,SET 1,185,8,849.4658,562.9688,13.9481,94.6051,
428,0.8362011999997776,836.2011999997776,1,SET 1,185,8,833.8858,542.8332,13.6525,91.5434,
429,0.8163466000000881,816.3466000000881,1,SET 1,185,8,813.5336,540.3014,13.2002,88.5638,
430,0.8412781000001814,841.2781000001814,1,SET 1,185,8,839.0825,565.3509,13.5855,86.5158,
431,0.8305281999996623,830.5281999996623,1,SET 1,185,8,827.8532,528.2461,14.2394,92.5591,
432,0.765979299999799,765.979299999799,1,SET 1,185,8,761.0955,457.8038,10.1961,88.1153,
433,0.7991060000003927,799.1060000003927,1,SET 1,185,8,795.8554,517.1033,13.3233,86.2566,
434,0.8771115999998074,877.1115999998074,1,SET 1,185,8,875.419,594.3851,12.2266,88.7442,
435,0.8289279999999053,828.9279999999053,1,SET 1,185,8,827.1776,542.2737,11.5318,96.5243,
436,0.8057489999996506,805.7489999996506,1,SET 1,185,8,803.9503,503.2597,13.4145,90.1345,
437,0.827959600000213,827.959600000213,1,SET 1,185,8,825.7002,534.8311,13.6551,89.152,
438,0.817616100000123,817.616100000123,1,SET 1,185,8,815.3517,538.0398,13.117,87.8955,
439,0.8003865999999107,800.3865999999107,1,SET 1,185,8,798.124,525.4872,13.4289,87.6634,
440,0.7778576999999132,777.8576999999132,1,SET 1,185,8,775.1944,502.3473,13.1457,89.1147,
441,0.8210395000000972,821.0395000000972,1,SET 1,185,8,818.9301,502.769,14.1079,95.2203,
442,0.7905578999998397,790.5578999998397,1,SET 1,185,8,786.7934,474.7458,12.7009,88.3579,
443,0.8081119000003127,808.1119000003127,1,SET 1,185,8,805.9112,532.9336,13.2319,88.2068,
444,0.8107609999997294,810.7609999997294,1,SET 1,185,8,808.5226,515.3259,12.1563,89.514,
445,0.8783337999998366,878.3337999998366,1,SET 1,185,8,876.127,597.4575,13.0847,89.7294,
446,0.7879872999997133,787.9872999997133,1,SET 1,185,8,786.0314,509.6521,13.0065,87.7202,
447,0.840578800000003,840.578800000003,1,SET 1,185,8,837.872,536.0349,13.4525,93.0002,
448,0.7907499000002645,790.7499000002645,1,SET 1,185,8,788.781,502.0596,14.7346,98.154,
449,0.8473776000000726,847.3776000000726,1,SET 1,185,8,844.3328,540.7409,16.7253,115.6729,
450,0.7427993000001152,742.7993000001152,1,SET 1,185,8,740.132,459.2872,14.6355,94.5564,
451,0.749162200000228,749.162200000228,1,SET 1,185,8,747.3009,453.9848,15.1922,102.6059,
452,0.6978301999997711,697.8301999997711,1,SET 1,185,8,695.6397,440.0379,13.0616,88.5574,
453,0.6922422999996343,692.2422999996343,1,SET 1,185,8,689.8284,442.9912,13.297,86.4576,
454,0.6998053000002074,699.8053000002074,1,SET 1,185,8,696.9427,431.5926,13.49,88.2106,
455,0.6510263000000123,651.0263000000123,1,SET 1,185,8,649.2664,399.0103,13.0023,88.8674,
456,0.6678191999999399,667.8191999999399,1,SET 1,185,8,665.6616,408.1563,12.646,88.1836,
457,0.6496118999998544,649.6118999998544,1,SET 1,185,8,647.0105,397.0545,13.3055,86.7518,
458,0.69344510000019,693.44510000019,1,SET 1,185,8,691.3617,427.566,13.327,84.8126,
459,0.6608360000000175,660.8360000000175,1,SET 1,185,8,658.3364,410.7193,13.3106,87.3481,
460,0.6854169999996884,685.4169999996884,1,SET 1,185,8,683.5295,434.5073,12.9982,86.9868,
461,0.6504358000001957,650.4358000001957,1,SET 1,185,8,648.8281,388.0196,13.2498,92.861,
462,0.7058449000001019,705.8449000001019,1,SET 1,185,8,703.9974,422.5539,13.7744,92.8373,
463,0.7627651999996488,762.7651999996488,1,SET 1,185,8,760.5308,512.4054,12.9254,86.9459,
464,0.7048760999996375,704.8760999996375,1,SET 1,185,8,702.5908,455.0143,12.8795,87.3667,
465,0.7365431999996872,736.5431999996872,1,SET 1,185,8,734.7391,484.4858,13.0758,86.6621,
466,0.6910430000002634,691.0430000002634,1,SET 1,185,8,689.4242,434.8916,13.0112,87.6674,
467,0.6704771999998229,670.4771999998229,1,SET 1,185,8,668.2791,412.6653,12.6203,86.2138,
468,0.7035636999999042,703.5636999999042,1,SET 1,185,8,701.5818,432.9679,12.9597,88.2032,
469,0.6663118000001305,666.3118000001305,1,SET 1,185,8,664.2647,416.741,13.0911,86.7915,
470,0.6625540000000001,662.5540000000001,1,SET 1,185,8,660.041,408.8203,12.9416,83.9816,
471,0.7356465000002572,735.6465000002572,1,SET 1,185,8,733.6953,464.8341,13.5254,91.8992,
472,0.7318113999999696,731.8113999999696,1,SET 1,185,8,728.94,444.3207,13.5775,87.6413,
473,0.7223729000002095,722.3729000002095,1,SET 1,185,8,719.7002,462.4277,13.3034,88.2724,
474,0.6729049000000487,672.9049000000487,1,SET 1,185,8,669.8306,415.1458,13.3827,87.8523,
475,0.6790321000003132,679.0321000003132,1,SET 1,185,8,677.0304,413.3594,12.609,88.8389,
476,0.6499407999999676,649.9407999999676,1,SET 1,185,8,647.8485,401.3717,13.1995,85.5464,
477,0.6825733999999102,682.5733999999102,1,SET 1,185,8,680.2473,434.1258,13.1588,85.9415,
478,0.6834822999999233,683.4822999999233,1,SET 1,185,8,681.2029,434.1812,13.1143,88.1594,
479,0.6577127000000473,657.7127000000473,1,SET 1,185,8,655.3985,405.8809,13.4332,86.4999,
480,0.6758036000001084,675.8036000001084,1,SET 1,185,8,673.7169,389.3213,13.2352,87.4566,
481,0.6641466000000946,664.1466000000946,1,SET 1,185,8,661.7875,396.6162,13.6211,92.4601,
482,0.6935659000000669,693.5659000000669,1,SET 1,185,8,690.7618,434.0731,13.6137,88.3769,
483,0.7074707000001581,707.4707000001581,1,SET 1,185,8,705.6124,455.0029,13.0931,87.992,
484,0.6755118000000948,675.5118000000948,1,SET 1,185,8,673.3466,417.344,12.8686,96.6697,
485,0.6606556000001547,660.6556000001547,1,SET 1,185,8,658.6412,403.3365,12.8502,88.0619,
486,0.6761432000002969,676.1432000002969,1,SET 1,185,8,673.1939,408.2319,12.7343,86.7299,
487,0.6841516999998021,684.1516999998021,1,SET 1,185,8,682.3352,438.2084,13.2999,86.2834,
488,0.6753555000000233,675.3555000000233,1,SET 1,185,8,673.3945,424.6835,13.1593,85.5477,
489,0.6727098999999725,672.7098999999725,1,SET 1,185,8,670.448,419.7012,13.2953,86.5797,
490,0.6634616999999707,663.4616999999707,1,SET 1,185,8,661.7491,404.5751,13.2133,86.9644,
491,0.6653479000001425,665.3479000001425,1,SET 1,185,8,663.7253,392.975,12.9954,89.9196,
492,0.6765342999997301,676.5342999997301,1,SET 1,185,8,673.8319,392.3627,13.9809,93.8229,
493,0.7106778000002123,710.6778000002123,1,SET 1,185,8,707.9361,451.6324,13.1343,89.6593,
494,0.678121800000099,678.121800000099,1,SET 1,185,8,675.5048,411.8996,13.093,86.7446,
495,0.757543799999894,757.543799999894,1,SET 1,185,8,755.5598,478.9074,13.2997,87.0826,
496,0.684451899999658,684.451899999658,1,SET 1,185,8,682.8233,426.6159,12.9691,88.3481,
497,0.6303680000000895,630.3680000000895,1,SET 1,185,8,628.2408,370.9579,12.908,87.684,
498,0.7107289000000492,710.7289000000492,1,SET 1,185,8,708.9164,446.2043,12.9883,83.557,
499,0.6575519000002714,657.5519000002714,1,SET 1,185,8,655.3362,406.682,13.045,86.0119,
500,0.658230999999887,658.230999999887,1,SET 1,185,8,656.739,394.7277,12.9462,87.1549,
501,0.6462234000000535,646.2234000000535,1,SET 1,185,8,644.7066,374.6828,13.3288,94.3454,
502,0.7448531000000003,744.8531000000003,1,SET 1,185,8,742.9889,437.2672,14.5539,91.2034,
503,0.7676034000000982,767.6034000000982,1,SET 1,185,8,765.4272,497.1022,13.382,88.5199,
504,0.7736383000001297,773.6383000001297,1,SET 1,185,8,771.5118,504.3106,13.2254,85.7349,
505,0.7809269999997923,780.9269999997923,1,SET 1,185,8,778.8628,513.8248,13.346,88.1458,
506,0.7648758000000271,764.8758000000271,1,SET 1,185,8,762.7479,492.8908,13.2275,89.3347,
507,0.7678091999996468,767.8091999996468,1,SET 1,185,8,765.9595,489.9302,14.0638,94.1525,
508,0.8259863000002952,825.9863000002952,1,SET 1,185,8,824.0228,531.6571,13.5719,88.3779,
509,0.766997100000026,766.997100000026,1,SET 1,185,8,765.2877,497.9674,13.4849,88.8673,
510,0.8127024999998866,812.7024999998866,1,SET 1,185,8,810.4637,541.7968,12.995,88.0419,
511,0.8016282999997202,801.6282999997202,1,SET 1,185,8,799.4804,509.8397,13.787,92.7199,
512,0.7749689000002036,774.9689000002036,1,SET 1,185,8,771.5584,475.9431,11.742,86.7829,
513,0.8177494999999908,817.7494999999908,1,SET 1,185,8,815.3729,548.3808,13.0172,87.8453,
514,0.7454803999999058,745.4803999999058,1,SET 1,185,8,743.8217,475.1744,12.8295,87.7415,
515,0.7825562000002719,782.5562000002719,1,SET 1,185,8,780.3963,515.7045,12.0405,89.0769,
516,0.8039275999999518,803.9275999999518,1,SET 1,185,8,801.3716,532.959,11.4164,88.3187,
517,0.7896469000002071,789.6469000002071,1,SET 1,185,8,787.2944,515.7728,13.0556,84.3987,
518,0.7672010999999657,767.2010999999657,1,SET 1,185,8,765.3962,495.5929,12.0498,88.8656,
519,0.773711099999673,773.711099999673,1,SET 1,185,8,770.8637,500.7628,13.4004,87.5928,
520,0.7802382999998372,780.2382999998372,1,SET 1,185,8,777.6682,513.0729,13.3517,87.9805,
521,0.8318996999996671,831.8996999996671,1,SET 1,185,8,829.3975,537.4849,13.7828,94.3274,
522,0.7650570000000698,765.0570000000698,1,SET 1,185,8,762.2805,454.8933,9.9895,88.5792,
523,0.8127585000002,812.7585000002,1,SET 1,185,8,809.922,529.0358,12.9852,90.0706,
524,0.8345862999999554,834.5862999999554,1,SET 1,185,8,832.7275,555.4403,13.8365,94.81,
525,0.8380145999999513,838.0145999999513,1,SET 1,185,8,835.9273,565.1101,13.3506,92.2645,
526,0.8026427999998305,802.6427999998305,1,SET 1,185,8,800.7933,529.972,12.8446,87.871,
527,0.8202635000002374,820.2635000002374,1,SET 1,185,8,818.3658,533.0933,13.3333,87.4585,
528,0.8118917000001602,811.8917000001602,1,SET 1,185,8,809.074,542.5852,13.2545,88.7118,
529,0.7675062999996953,767.5062999996953,1,SET 1,185,8,764.829,503.782,12.9319,86.2763,
530,0.795295399999759,795.295399999759,1,SET 1,185,8,792.765,523.6966,11.7389,87.402,
531,0.7779623999999785,777.9623999999785,1,SET 1,185,8,775.3479,497.4506,14.2975,96.1227,
532,0.7481763999999202,748.1763999999202,1,SET 1,185,8,746.2009,449.4758,11.1035,85.1007,
533,0.7331081999996059,733.1081999996059,1,SET 1,185,8,731.073,478.017,13.1004,88.0821,
534,0.6609532000002218,660.9532000002218,1,SET 1,185,8,658.5513,409.4471,13.5963,86.0175,
535,0.6433441000003768,643.3441000003768,1,SET 1,185,8,640.5957,379.9697,13.0405,88.4225,
536,0.6584397999999965,658.4397999999965,1,SET 1,185,8,656.5473,402.8116,13.3418,87.6276,
537,0.6502963000002637,650.2963000002637,1,SET 1,185,8,648.7112,396.0286,13.166,86.4255,
538,0.6811029000000417,681.1029000000417,1,SET 1,185,8,678.0738,415.8055,13.3989,88.0831,
539,0.6674474999999802,667.4474999999802,1,SET 1,185,8,664.3177,411.6115,12.7485,87.9215,
540,0.6619529999998122,661.9529999998122,1,SET 1,185,8,659.5943,408.2738,13.2554,85.7814,
541,0.6738750999998047,673.8750999998047,1,SET 1,185,8,671.4931,410.241,14.1491,91.0514,
542,0.6972919999998339,697.2919999998339,1,SET 1,185,8,694.4265,421.7991,14.0297,90.7193,
543,0.6934551999997893,693.4551999997893,1,SET 1,185,8,691.6142,448.0637,13.3955,86.7925,
544,0.6572799000000487,657.2799000000487,1,SET 1,185,8,655.0733,400.7893,13.1156,87.2665,
545,0.7060389999996914,706.0389999996914,1,SET 1,185,8,703.4996,415.2202,11.7558,87.0824,
546,0.7226479999999356,722.6479999999356,1,SET 1,185,8,720.962,461.3075,12.7995,88.1813,
547,0.7435142000003907,743.5142000003907,1,SET 1,185,8,741.1841,474.4038,13.4236,83.3879,
548,0.6421004999997422,642.1004999997422,1,SET 1,185,8,639.2263,392.8742,12.6856,88.2554,
549,0.6702122000001509,670.2122000001509,1,SET 1,185,8,668.4537,406.8711,13.0206,88.1591,
550,0.6516560999998546,651.6560999998546,1,SET 1,185,8,649.1574,393.0906,13.1749,87.971,
